canonical_name,slug,used_in_n_workout_slots,cal_per_hr_150lb,cal_15min_150lb,met_estimate,calorie_source,match_type,match_score,fitclick_name,fitclick_eqID,fitclick_url,fitclick_category,fitclick_muscle,exercise_url
8:31 – 10:00,,1,408,102,5.71,strength_median_estimate,,,,,,,,
10:01 – 11:30,,1,408,102,5.71,strength_median_estimate,,,,,,,,
11:31 – 13:00,,1,408,102,5.71,strength_median_estimate,,,,,,,,
13:01 – 14:30,,1,408,102,5.71,strength_median_estimate,,,,,,,,
14:31 – 16:00,,1,408,102,5.71,strength_median_estimate,,,,,,,,
16:01 – 17:00,,1,408,102,5.71,strength_median_estimate,,,,,,,,
Side Crunch with Leg Lift,side-crunch-with-leg-lift,1,357,89,5.0,category_estimate,,,,,,Abdominals,,https://www.muscleandstrength.com/exercises/side-crunch-with-leg-lift.html
92.5% of 1RM,,1,408,102,5.71,strength_median_estimate,,,,,,,,
"105% of 1RM (If you make this, try 107.5%)",,1,408,102,5.71,strength_median_estimate,,,,,,,,
"107.5% of 1RM (If you make this, try 110%)",,1,408,102,5.71,strength_median_estimate,,,,,,,,
Strict Curl (see notes below),,1,344,86,4.82,category_estimate,,,,,,Biceps,,
Reverse Grip Cable Curl,reverse-cable-curl,1,344,86,4.82,category_estimate,,,,,,Biceps,,https://www.muscleandstrength.com/exercises/reverse-cable-curl.html
4. Landmine Squat,landmine-goblet-squat,1,408,102,5.71,category_estimate,,,,,,Thighs,,https://www.muscleandstrength.com/exercises/landmine-goblet-squat
90-Degree Hyperextension,ghd-back-extension,1,408,102,5.71,category_estimate,,,,,,Back,,https://www.muscleandstrength.com/exercises/ghd-back-extension
Gluteanator (Or Glute Machine),,1,408,102,5.71,strength_median_estimate,,,,,,,,
Pullover Machine (Or Dumbbell Pullover),lying-cable-pullover,1,272,68,3.81,fitclick_match,fuzzy,1.0,Machine Pullovers,63,https://www.fitclick.com/exercises_Machine_Pullovers?eqID=63,Back,Latissimus Dorsi,https://www.muscleandstrength.com/exercises/lying-cable-pullover.html
Close Grip Reverse Grip Pulldown,,1,391,98,5.48,fitclick_match,fuzzy,0.75,Close-Grip Pulldowns,17,https://www.fitclick.com/exercises_Close_Grip_Pulldowns?eqID=17,Back,Latissimus Dorsi,
Seated High Cable Row,seated-high-cable-row,1,374,94,5.24,fitclick_match,fuzzy,0.75,Seated Cable Rows,86,https://www.fitclick.com/exercises_Seated_Cable_Rows?eqID=86,Back,Latissimus Dorsi,https://www.muscleandstrength.com/exercises/seated-high-cable-row.html
Wide Grip Row,,1,374,94,5.24,fitclick_match,fuzzy_low,0.6,Barbell Upright Row: Wide Grip,7232,https://www.fitclick.com/exercises_Barbell_Upright_Row_Wide_Grip?eqID=7232,Trapezius,Trapezius,
Machine Seated High Pull,,1,408,102,5.71,strength_median_estimate,,,,,,,,
Standing High Pull,high-pull,1,408,102,5.71,strength_median_estimate,,,,,,,,https://www.muscleandstrength.com/exercises/high-pull
Oblique Machine,,1,357,89,5.0,category_estimate,,,,,,Abdominals,,
BB Incline Press,wide-grip-incline-bench-press,1,442,110,6.19,fitclick_match,fuzzy,1.0,Incline Barbell Press,44,https://www.fitclick.com/exercises_Incline_Barbell_Press?eqID=44,Chest,Upper Pectorals,https://www.muscleandstrength.com/exercises/wide-grip-incline-bench-press
Low Cable Crossover,cable-lower-chest-raise,1,391,98,5.48,fitclick_match,fuzzy,0.87,Cable Crossovers,12,https://www.fitclick.com/exercises_Cable_Crossovers?eqID=12,Chest,Pectorals,https://www.muscleandstrength.com/exercises/cable-lower-chest-raise.html
One Leg Deadlift,,1,680,170,9.52,fitclick_match,exact,1.0,One Leg Deadlift,2699,https://www.fitclick.com/exercises_One_Leg_Deadlift?eqID=2699,Cardio,Drills/Plyometrics,
Cable Pull Through,,1,272,68,3.81,fitclick_match,exact,1.0,Cable Pull Through,889,https://www.fitclick.com/exercises_Cable_Pull_Through?eqID=889,Thighs,Gluteus Maximus,
Glute Ham Raise,,1,408,102,5.71,category_estimate,,,,,,Thighs,,
2A: TRX Triceps Extensions,,1,306,76,4.29,category_estimate,,,,,,Triceps,,
2B: TRX Biceps Curls,,1,408,102,5.71,fitclick_match,exact,1.0,TRX Biceps Curl,4495,https://www.fitclick.com/exercises_TRX_Biceps_Curl?eqID=4495,Biceps,Biceps,
3A: Jump Split Squats,,1,527,132,7.38,fitclick_match,fuzzy_low,0.67,Split Jumps,3452,https://www.fitclick.com/exercises_Split_Jumps?eqID=3452,Thighs,Gluteus Maximus,
5A: TRX Pikes,,1,408,102,5.71,strength_median_estimate,,,,,,,,
5B: TRX Leg Tucks,,1,408,102,5.71,strength_median_estimate,,,,,,,,
Bodyweight Hip Thrust,bodyweight-hip-thrust,1,9,2,0.13,fitclick_match,fuzzy_low,0.67,hip thrust,3095,https://www.fitclick.com/exercises_hip_thrust?eqID=3095,Cardio,Other/Miscellaneous,https://www.muscleandstrength.com/exercises/bodyweight-hip-thrust
Twisting Bench Crunch (Reps are per side),twisting-bench-crunch,1,357,89,5.0,category_estimate,,,,,,Abdominals,,https://www.muscleandstrength.com/exercises/twisting-bench-crunch.html
2a. Wide Stance Squats,wide-squat,1,442,110,6.19,fitclick_match,fuzzy,0.75,Wide Stance Barbell Squat,3528,https://www.fitclick.com/exercises_Wide_Stance_Barbell_Squat?eqID=3528,Thighs,Gluteus Maximus,https://www.muscleandstrength.com/exercises/wide-squat.html
2b. Narrow Stance Squats,narrow-squat,1,408,102,5.71,category_estimate,,,,,,Thighs,,https://www.muscleandstrength.com/exercises/narrow-squat.html
Shoulder Taps,shoulder-taps,1,344,86,4.82,category_estimate,,,,,,Shoulders,,https://www.muscleandstrength.com/exercises/shoulder-taps
Glute Bridge Pallof Press,glute-bridge-pallof-press,1,408,102,5.71,category_estimate,,,,,,Thighs,,https://www.muscleandstrength.com/exercises/glute-bridge-pallof-press
Dumbbell or Bodyweight Curtsy Lunge,curtsy-lunge,1,408,102,5.71,category_estimate,,,,,,Thighs,,https://www.muscleandstrength.com/exercises/curtsy-lunge
Alternating Standing Arnold Press,alternate-standing-arnold-press,1,408,102,5.71,fitclick_match,fuzzy_low,0.6,Standing Alternating Shoulder Press,770,https://www.fitclick.com/exercises_Standing_Alternating_Shoulder_Press?eqID=770,Shoulders,Deltoids,https://www.muscleandstrength.com/exercises/alternate-standing-arnold-press.html
High Knees,,1,510,128,7.14,fitclick_match,exact,1.0,High Knees,1174,https://www.fitclick.com/exercises_High_Knees?eqID=1174,Abdominals,Rectus Abdominis,
Lateral Jumps,,1,408,102,5.71,fitclick_match,exact,1.0,Lateral Jumps,1810,https://www.fitclick.com/exercises_Lateral_Jumps?eqID=1810,Cardio,Other/Miscellaneous,
Band Single Arm Curl,one-arm-standing-dumbbell-curl,1,344,86,4.82,category_estimate,,,,,,Biceps,,https://www.muscleandstrength.com/exercises/one-arm-standing-dumbbell-curl.html
Pistol Squat,bodyweight-pistol-squat,1,408,102,5.71,category_estimate,,,,,,Thighs,,https://www.muscleandstrength.com/exercises/bodyweight-pistol-squat
Standing Band Shoulder Press,banded-standing-shoulder-press,1,408,102,5.71,fitclick_match,fuzzy_low,0.6,Standing Alternating Shoulder Press,770,https://www.fitclick.com/exercises_Standing_Alternating_Shoulder_Press?eqID=770,Shoulders,Deltoids,https://www.muscleandstrength.com/exercises/banded-standing-shoulder-press
Band Push Ups,,1,408,102,5.71,strength_median_estimate,,,,,,,,
Single Arm Band Standing Flys,,1,408,102,5.71,fitclick_match,fuzzy_low,0.67,Band Single-Arm Reverse Fly,790,https://www.fitclick.com/exercises_Band_Single_Arm_Reverse_Fly?eqID=790,Back,Latissimus Dorsi,
Kneeling Band Lat Pulldowns,,1,408,102,5.71,category_estimate,,,,,,Back,,
Band Moto Rows,,1,408,102,5.71,category_estimate,,,,,,Back,,
Band Upright Rows,banded-upright-row,1,408,102,5.71,category_estimate,,,,,,Back,,https://www.muscleandstrength.com/exercises/banded-upright-row
Band Hammer Curls,,1,344,86,4.82,category_estimate,,,,,,Biceps,,
Heel Elevated One & A Quarter Band Squats*,,1,408,102,5.71,category_estimate,,,,,,Thighs,,
Terminal Knee Extension,,1,306,76,4.29,category_estimate,,,,,,Triceps,,
Superset: Heels Elevated Barbell Squat and Glute Ham Raise (Rest 60-75 seconds between moves and 75-90 seconds between rounds),,1,408,102,5.71,category_estimate,,,,,,Thighs,,
Glute Ham Raise (Rest 45-60 seconds between sets),,1,408,102,5.71,category_estimate,,,,,,Thighs,,
Bench Press Shrug,,1,408,102,5.71,category_estimate,,,,,,Back,,
1A. Back-Off Set,,1,408,102,5.71,strength_median_estimate,,,,,,,,
1B. Superset,,1,408,102,5.71,strength_median_estimate,,,,,,,,
Mini Band Hip Thruster,hip-thruster-with-mini-band,1,408,102,5.71,strength_median_estimate,,,,,,,,https://www.muscleandstrength.com/exercises/hip-thruster-with-mini-band
Suitcase Carries,dumbbell-suitcase-carry,1,408,102,5.71,strength_median_estimate,,,,,,,,https://www.muscleandstrength.com/exercises/dumbbell-suitcase-carry
Incline Hammer Curls,incline-hammer-curl,1,347,87,4.86,fitclick_match,fuzzy,0.87,Decline Hammer Curl,6512,https://www.fitclick.com/exercises_Decline_Hammer_Curl?eqID=6512,Biceps,Biceps,https://www.muscleandstrength.com/exercises/incline-hammer-curl.html
"Super-Set (Use the same weight for each exercise, and aim to hit failure between 10 and 20 reps.)",,1,408,102,5.71,strength_median_estimate,,,,,,,,
Close-Grip Machine Presses,,1,306,76,4.29,category_estimate,,,,,,Triceps,,
"Pin-Press (In the power rack: set up so you have about a 12” range of motion, use a close grip, and come to dead stop between reps. try to use the same weight for all sets.)",,1,442,110,6.19,fitclick_match,fuzzy_low,0.67,Barbell Pin Press,356,https://www.fitclick.com/exercises_Barbell_Pin_Press?eqID=356,Chest,Pectorals,
Incline Skull Crushers,ez-bar-incline-skullcrusher,1,408,102,5.71,strength_median_estimate,,,,,,,,https://www.muscleandstrength.com/exercises/ez-bar-incline-skullcrusher.html
Static Barbell Hold,,1,408,102,5.71,strength_median_estimate,,,,,,,,
Frog Pump,,1,408,102,5.71,strength_median_estimate,,,,,,,,
Fire Hydrant,,1,408,102,5.71,fitclick_match,exact,1.0,Fire Hydrant,6763,https://www.fitclick.com/exercises_Fire_Hydrant?eqID=6763,Thighs,Gluteus Maximus,
Program Week,,1,408,102,5.71,strength_median_estimate,,,,,,,,
Handstand or Jackknife Push Up,,1,408,102,5.71,category_estimate,,,,,,Chest,,
Inverted Rack Curl Up,,1,344,86,4.82,category_estimate,,,,,,Biceps,,
3a. Cable Glute Kickback,,1,408,102,5.71,category_estimate,,,,,,Thighs,,
Standing Walk Out & Walk In,,1,408,102,5.71,category_estimate,,,,,,Cardio,,
World's Greatest Stretch,worlds-greatest-stretch,1,408,102,5.71,strength_median_estimate,,,,,,,,https://www.muscleandstrength.com/exercises/worlds-greatest-stretch
Squat to Stand,squat-to-stand,1,408,102,5.71,fitclick_match,exact,1.0,Squat to Stand,3626,https://www.fitclick.com/exercises_Squat_to_Stand?eqID=3626,Thighs,Quadriceps,https://www.muscleandstrength.com/exercises/squat-to-stand
Hip Circles,fire-hydrant-circles,1,136,34,1.9,fitclick_match,exact,1.0,Hip Circles,8931,https://www.fitclick.com/exercises_Hip_Circles?eqID=8931,Cardio,Home Activities,https://www.muscleandstrength.com/exercises/fire-hydrant-circles
Leg Swings,,1,408,102,5.71,category_estimate,,,,,,Thighs,,
Prone Quad Stretch,prone-quad-stretch,1,408,102,5.71,strength_median_estimate,,,,,,,,https://www.muscleandstrength.com/exercises/prone-quad-stretch
90/90 Hip Crossover,90-90-hip-crossover,1,408,102,5.71,category_estimate,,,,,,Chest,,https://www.muscleandstrength.com/exercises/90-90-hip-crossover
2. Dumbbell 3 Second Eccentric Front Squat,,1,408,102,5.71,category_estimate,,,,,,Thighs,,
5b. Tall Kneeling Pallof Press,,1,408,102,5.71,strength_median_estimate,,,,,,,,
2. 3 Second Eccentric Bench Press,,1,408,102,5.71,category_estimate,,,,,,Chest,,
4a. Half Kneeling Dumbbell Overhead Press,,1,344,86,4.82,category_estimate,,,,,,Shoulders,,
4b. Prone Dumbbell Front Raise,dumbbell-front-raise-on-incline-bench,1,272,68,3.81,fitclick_match,fuzzy,0.75,Front Dumbbell Raises,37,https://www.fitclick.com/exercises_Front_Dumbbell_Raises?eqID=37,Shoulders,Anterior Deltoids,https://www.muscleandstrength.com/exercises/dumbbell-front-raise-on-incline-bench.html
Lactate Power Intervals (Shuttle Runs or other intense cardio),,1,408,102,5.71,strength_median_estimate,,,,,,,,
2. Dumbbell Eccentric Front Squat,,1,408,102,5.71,fitclick_match,fuzzy,0.75,Dumbbell Front Squat,1123,https://www.fitclick.com/exercises_Dumbbell_Front_Squat?eqID=1123,Thighs,Quadriceps,
6b. Plate Chops,,1,408,102,5.71,strength_median_estimate,,,,,,,,
3. 3 Second Eccentric Pull-Ups,eccentric-only-pull-up,1,408,102,5.71,strength_median_estimate,,,,,,,,https://www.muscleandstrength.com/exercises/eccentric-only-pull-up
5a. Stability Ball Curl,,1,344,86,4.82,category_estimate,,,,,,Biceps,,
5b. Stability Ball Roll-Out,,1,408,102,5.71,strength_median_estimate,,,,,,,,
1. Half Kneeling Medicine Ball Chest Pass,,1,408,102,5.71,fitclick_match,fuzzy_low,0.67,Medicine Ball Chest Pass,226,https://www.fitclick.com/exercises_Medicine_Ball_Chest_Pass?eqID=226,Cardio,Drills/Plyometrics,
4a. Half-Kneeling Dumbbell Overhead Press,,1,344,86,4.82,category_estimate,,,,,,Shoulders,,
Lactate Power Intervals (Rowing Machine or other intense cardio),,1,408,102,5.71,strength_median_estimate,,,,,,,,
4b. Suitcase Carry,,1,408,102,5.71,strength_median_estimate,,,,,,,,
5b. Plate Chop,,1,408,102,5.71,strength_median_estimate,,,,,,,,
1. Tall Kneeling Medicine Ball Side Pass,,1,408,102,5.71,strength_median_estimate,,,,,,,,
4b. Lateral Body Saw,,1,408,102,5.71,fitclick_match,fuzzy_low,0.67,Body Saw,8280,https://www.fitclick.com/exercises_Body_Saw?eqID=8280,Abdominals,Rectus Abdominis,
5c. Reverse Hyperextension Hold,,1,238,60,3.33,fitclick_match,fuzzy,0.87,Reverse Hyperextension,367,https://www.fitclick.com/exercises_Reverse_Hyperextension?eqID=367,Lower Back,Spinal Erectors,
3a. Barbell Hip Press,,1,442,110,6.19,fitclick_match,fuzzy,0.87,Barbell Pin Press,356,https://www.fitclick.com/exercises_Barbell_Pin_Press?eqID=356,Chest,Pectorals,
1. Kneeling Medicine Ball Chest Pass,,1,408,102,5.71,fitclick_match,fuzzy,0.8,Medicine Ball Chest Pass,226,https://www.fitclick.com/exercises_Medicine_Ball_Chest_Pass?eqID=226,Cardio,Drills/Plyometrics,
3a. Kneeling Dumbbell Military Press,,1,344,86,4.82,category_estimate,,,,,,Shoulders,,
Aerobic Power (Battle rope work),,1,408,102,5.71,strength_median_estimate,,,,,,,,
4b. Plate Chop,,1,408,102,5.71,strength_median_estimate,,,,,,,,
1. Standing Medicine Ball Chest Pass,,1,340,85,4.76,fitclick_match,fuzzy,1.0,Medicine Ball: Standing Chest Pass,552,https://www.fitclick.com/exercises_Medicine_Ball_Standing_Chest_Pass?eqID=552,Chest,Pectorals,
4b. Lateral Plank,,1,357,89,5.0,category_estimate,,,,,,Abdominals,,
5c. Weighted Back Hyperextension Hold,,1,408,102,5.71,category_estimate,,,,,,Back,,
"Back, Biceps, Forearms, Traps and Abs",,1,357,89,5.0,category_estimate,,,,,,Abdominals,,
"Quads, Hamstrings, Calves and Abs",,1,357,89,5.0,category_estimate,,,,,,Abdominals,,
"Option A - Hill sprints x 6-10 reps: There a great hill around my area at Upper Moreland High School. The “U.”  The “U” has no friends and has repeatedly made me scream for years. It is about 350-400 meters long. I have done intervals from 25-400 meters. For you, find an incline hill, and alternate the distance each week.  I recommend 30-100 yards.  Rest is the walk back.",,1,408,102,5.71,category_estimate,,,,,,Cardio,,
"Option B - 50 meter sprint x 6-10 reps: Very simple scheme here.  Find a track, get warmed up thoroughly, and run very fast for 50 meters. The rest is the walk back to the start line.  For a warm up to prepare you for sprinting, check out the video below.",,1,408,102,5.71,category_estimate,,,,,,Cardio,,
Glute Ham Raise (superset),,1,408,102,5.71,category_estimate,,,,,,Thighs,,
For the superset rest 45-75 seconds between moves and 1:30-2 minutes between sets.,,1,408,102,5.71,strength_median_estimate,,,,,,,,
"Option A - Flying 30 meter sprint x 6-8 reps.  You will run these on the turn leading into the straightaway.  Accelerate into the turn, and you should be full speed by the time you reach the 100 meter start line.  Rest is the walk back.",,1,408,102,5.71,category_estimate,,,,,,Cardio,,
"Option B - 10 x 100 meter sprints.  You should sprinting at about 75-85 percent of your max speed.  If you do not know 100 meter dash time, then have someone time it for you.  If not, just run hard 10 times!  Rest is the walk back.",,1,408,102,5.71,category_estimate,,,,,,Cardio,,
3. 10-15 min Freestyle*,,1,408,102,5.71,strength_median_estimate,,,,,,,,
Elevated Stiff Legged Deadlift,stiff-leg-deadlift-on-bench,1,442,110,6.19,fitclick_match,fuzzy,0.75,Stiff-Legged Deadlifts,104,https://www.fitclick.com/exercises_Stiff_Legged_Deadlifts?eqID=104,Thighs,Biceps Femoris (Hamstrings),https://www.muscleandstrength.com/exercises/stiff-leg-deadlift-on-bench.html
Hammer Strength Lat Pulldown,,1,408,102,5.71,category_estimate,,,,,,Back,,
Seated Overhead Cable Tricep Extension,seated-low-pulley-overhead-tricep-extension,1,408,102,5.71,fitclick_match,fuzzy,0.8,Seated Overhead Cable Extensions,1741,https://www.fitclick.com/exercises_Seated_Overhead_Cable_Extensions?eqID=1741,Triceps,Triceps,https://www.muscleandstrength.com/exercises/seated-low-pulley-overhead-tricep-extension.html
"*60 second timed rest
			**30 second timed rest",,1,408,102,5.71,strength_median_estimate,,,,,,,,
Leg Press (Close Foot Placement),narrow-stance-45-degree-leg-press,1,408,102,5.71,fitclick_match,fuzzy_low,0.67,Angled Leg Press,3,https://www.fitclick.com/exercises_Angled_Leg_Press?eqID=3,Thighs,Thighs,https://www.muscleandstrength.com/exercises/narrow-stance-45-degree-leg-press.html
30-second Wingates,,1,408,102,5.71,strength_median_estimate,,,,,,,,
2a. Rack Pulls,,1,408,102,5.71,fitclick_match,fuzzy_low,0.67,Barbell Rack Pull,5253,https://www.fitclick.com/exercises_Barbell_Rack_Pull?eqID=5253,Thighs,Gluteus Maximus,
5. Reverse Hyperextension,,1,238,60,3.33,fitclick_match,exact,1.0,Reverse Hyperextension,367,https://www.fitclick.com/exercises_Reverse_Hyperextension?eqID=367,Lower Back,Spinal Erectors,
Lying Hamstring Curls,lying-cable-hamstring-curl,1,2,0,0.03,fitclick_match,fuzzy_low,0.67,Hamstring Curl,2992,https://www.fitclick.com/exercises_Hamstring_Curl?eqID=2992,Cardio,Rehabilitation Exercises,https://www.muscleandstrength.com/exercises/lying-cable-hamstring-curl.html
HIIT Sprints,,1,731,183,10.24,fitclick_match,exact,1.0,HIIT Sprints,7305,https://www.fitclick.com/exercises_HIIT_Sprints?eqID=7305,Cardio,Running,
Weighted Decline Crunch,decline-bench-cable-crunch,1,340,85,4.76,fitclick_match,fuzzy_low,0.67,Weighted Crunch,323,https://www.fitclick.com/exercises_Weighted_Crunch?eqID=323,Abdominals,Rectus Abdominis,https://www.muscleandstrength.com/exercises/decline-bench-cable-crunch.html
Hill Sprints,,1,408,102,5.71,category_estimate,,,,,,Cardio,,
Combo #1: 2 sets,,1,408,102,5.71,strength_median_estimate,,,,,,,,
Combo #2: 2 sets,,1,408,102,5.71,strength_median_estimate,,,,,,,,
Combo #3: 2 sets,,1,408,102,5.71,strength_median_estimate,,,,,,,,
Combo #4: 2 sets,,1,408,102,5.71,strength_median_estimate,,,,,,,,
Combo #5: 2 sets,,1,408,102,5.71,strength_median_estimate,,,,,,,,
3. Lying March,,1,408,102,5.71,strength_median_estimate,,,,,,,,
4. Glute Bridge,,1,306,76,4.29,fitclick_match,fuzzy_low,0.67,TRX Glute Bridge,4504,https://www.fitclick.com/exercises_TRX_Glute_Bridge?eqID=4504,Back,Spinal Erectors,
